"osm_id","name","ref","highway","aadt","roadtype","road_importance","urban"
"76787774","Maythorne Way",NA,"residential",NA,"minor",5,0
"77358163","High Street",NA,"tertiary",NA,"minor",3,1
"77358166","West Lane",NA,"unclassified",NA,"minor",3,0
"77358681","Downend Road",NA,"tertiary",NA,"minor",1,0
"77358683","Main Road","A3056","primary",NA,"major",5,0
"77359426","High Street","A3055","primary",13229,"major",1,0
"77359427","High Street","A3055","primary",13229,"major",3,0
"82487148","East Cowes Road",NA,"unclassified",NA,"minor",5,0
"90051883","Holmfield Avenue",NA,"residential",NA,"minor",4,0
"90985415","Starks Close",NA,"residential",NA,"minor",3,0
"90985416","Westcourt Close",NA,"residential",NA,"minor",4,0
"91007087","Lark Rise",NA,"residential",NA,"minor",1,1
"91007090",NA,NA,"residential",NA,"minor",2,1
"91008434",NA,NA,"residential",NA,"minor",3,0
"91008435","Worsley Road",NA,"residential",NA,"minor",4,1
"91347663","Macrocarpa Road",NA,"residential",NA,"minor",3,1
"93284057","Harding Shute",NA,"unclassified",NA,"minor",5,0
"93284058","Harding Shute",NA,"unclassified",NA,"minor",1,0
"93333530",NA,NA,"residential",NA,"minor",3,0
"93333538","North Court Close",NA,"residential",NA,"minor",2,0
"93394304","Hazely Combe",NA,"residential",NA,"minor",2,0
"93605306","The Grove",NA,"residential",NA,"minor",4,1
"93606869","Webster Way",NA,"residential",NA,"minor",3,0
"93607848","Cliff Farm Approach",NA,"residential",NA,"minor",4,0
"93608697","The Highway",NA,"residential",NA,"minor",2,0
"93609541","Esplanade",NA,"unclassified",NA,"minor",2,1
"93609559","Pier Street",NA,"unclassified",NA,"minor",3,1
"93612351","Blackwater Hollow","A3020","primary",18289,"major",3,0
"93612352","St Georges Way","A3020","primary",20303,"major",1,0
"93612353","Main Road Rookley","A3020","primary",18289,"major",1,0
"93612354",NA,"A3020","primary",18289,"major",3,0
"93612922","Miller Close",NA,"residential",NA,"minor",3,1
"93612929","Hogan Road",NA,"residential",NA,"minor",4,1
"93613778","Brook Farm Close",NA,"residential",NA,"minor",3,0
"93613780","Carpenters Lane",NA,"residential",NA,"minor",3,0
"93615615","Highview",NA,"residential",NA,"minor",3,1
"93615617","Highview",NA,"residential",NA,"minor",2,1
"93615621","Coopers Close",NA,"residential",NA,"minor",4,1
"93615997","Greystones Lane",NA,"unclassified",NA,"minor",4,1
"93616289","Alexandra Road East",NA,"unclassified",NA,"minor",4,0
"93616466",NA,NA,"unclassified",NA,"minor",4,0
"93673756","Broomlands Close",NA,"residential",NA,"minor",2,0
"95031611",NA,NA,"residential",NA,"minor",2,1
"95652615","Hillway Road",NA,"tertiary",NA,"minor",1,0
"95652617","Sandown Road","B3395","secondary",NA,"minor",1,0
"95652620",NA,NA,"unclassified",NA,"minor",4,0
"95652621","Hillway Road",NA,"tertiary",NA,"minor",4,0
"95652625","Sandown Road","B3395","secondary",NA,"minor",5,0
"95652636",NA,NA,"unclassified",NA,"minor",3,0
"95999532","Hillway Road",NA,"tertiary",NA,"minor",5,0
"95999533","Hillway Road",NA,"tertiary",NA,"minor",2,0
"96010417",NA,NA,"residential",NA,"minor",5,0
"96010419",NA,NA,"residential",NA,"minor",4,0
"96010420",NA,NA,"residential",NA,"minor",1,0
"96010421",NA,NA,"residential",NA,"minor",2,0
"96010422",NA,NA,"residential",NA,"minor",2,0
"96010423",NA,NA,"residential",NA,"minor",5,0
"96010425",NA,NA,"residential",NA,"minor",4,0
"96010426",NA,NA,"residential",NA,"minor",3,0
"96092472","Wayside Drive",NA,"residential",NA,"minor",2,1
"96214714","Sandown Road","B3395","secondary",NA,"minor",3,0
"96254199",NA,NA,"unclassified",NA,"minor",4,0
"96254200","Nunwell Farm Lane",NA,"unclassified",NA,"minor",5,0
"96271819","Brading Down Road",NA,"tertiary",NA,"minor",5,0
"96271824","Mersley Lane",NA,"unclassified",NA,"minor",3,0
"96271849","Mersley Lane",NA,"unclassified",NA,"minor",4,0
"96306417","Southford Lane",NA,"unclassified",NA,"minor",2,0
"96306418","Southford Lane",NA,"unclassified",NA,"minor",2,0
"96307735","Shanklin Road","A3020","primary",8346,"major",1,0
"96307736","Shanklin Road","A3020","primary",8346,"major",2,0
"96388488",NA,NA,"unclassified",NA,"minor",5,0
"96388499","Knighton Shute",NA,"unclassified",NA,"minor",5,0
"98388603","Wellesley Way",NA,"residential",NA,"minor",1,1
"98388604","Penny Cress Drive",NA,"residential",NA,"minor",1,0
"98388605","Wellesley Way",NA,"residential",NA,"minor",5,1
"98388607","Beauchamp Drive",NA,"residential",NA,"minor",2,0
"98388609","Angelica Grove",NA,"residential",NA,"minor",4,1
"98388610","Chiverton Walk",NA,"residential",NA,"minor",2,0
"98388611","Towngate Place",NA,"residential",NA,"minor",2,1
"98388612","Angelica Grove",NA,"residential",NA,"minor",4,1
"98388613","Penny Cress Drive",NA,"residential",NA,"minor",5,0
"98388616","Beadmans Grove",NA,"residential",NA,"minor",4,0
"98479877","Military Road","A3055","primary",NA,"major",2,0
"98479888","Military Road","A3055","primary",NA,"major",2,0
"98479895","Greenways",NA,"residential",NA,"minor",3,1
"98521508","Kendal Road",NA,"residential",NA,"minor",5,1
"98521509","Fairfield Way",NA,"residential",NA,"minor",2,1
"98622393","Mariners Row",NA,"residential",NA,"minor",1,1
"98622394","Mariners Row",NA,"residential",NA,"minor",2,1
"101098771","Harry Cheek Gardens",NA,"residential",NA,"minor",3,1
"104339729","Newnham Lane",NA,"unclassified",NA,"minor",5,1
"107851761","High Street",NA,"tertiary",NA,"minor",1,0
"107851762","Institute Hill",NA,"tertiary",NA,"minor",4,0
"107859431","Monkton Street","B3326","secondary",1574,"minor",3,1
"109597969",NA,NA,"residential",NA,"minor",2,1
"109597973",NA,NA,"residential",NA,"minor",3,1
"110607426","Victoria Grove","B3321","secondary",NA,"minor",4,1
"110607427","Saunders Way",NA,"tertiary",NA,"minor",1,0
"110607428","Saunders Way",NA,"unclassified",NA,"minor",2,0
"110608057","Afton Road","A3055","primary",NA,"major",1,1
"110659704","Appuldurcombe Road",NA,"unclassified",NA,"minor",2,0
"110661487","High Street",NA,"tertiary",NA,"minor",1,1
"110661488","Church Road","B3395","secondary",NA,"minor",1,1
"110661491","Church Road",NA,"tertiary",NA,"minor",1,1
"110672673","Upper Green Road","B3330","secondary",NA,"minor",2,0
"110678972","The Parade",NA,"residential",NA,"minor",3,1
"110681500","Corf Road",NA,"tertiary",NA,"minor",5,0
"110681501","Elm Lane",NA,"tertiary",NA,"minor",1,0
"110681502","Town Lane",NA,"unclassified",NA,"minor",1,0
"110682151","Thorness Lane",NA,"unclassified",NA,"minor",1,0
"110693659","Tennyson Road","A3054","primary",3831,"major",1,0
"110695638",NA,"A3056","primary",11676,"major",5,0
"110696616","Afton Road","A3055","primary",NA,"major",1,0
"111183943",NA,"A3055","primary",NA,"major",1,0
"111183944",NA,"A3055","primary",NA,"major",1,0
"111183945",NA,"A3055","primary",NA,"major",1,0
"111183946",NA,"A3055","primary",NA,"major",1,0
"111511473","Stroud Wood Road",NA,"tertiary",NA,"minor",5,0
"111511474","Wootton Bridge",NA,"primary",NA,"major",1,0
"111511475","High Street","A3054","primary",16081,"major",1,1
"111511849","Barton Manor Roundabout",NA,"primary",NA,"major",1,0
"111585768","East Lane",NA,"unclassified",NA,"minor",2,0
"111590294",NA,"A3020","primary",20303,"major",1,1
"111718489",NA,NA,"unclassified",NA,"minor",3,1
"112466503",NA,NA,"unclassified",NA,"minor",2,1
"112575341","Church Road",NA,"residential",NA,"minor",5,1
"112575342","Union Road",NA,"residential",NA,"minor",4,1
"112665085","Lower Furlongs",NA,"residential",NA,"minor",2,0
"113228224","Alfred Street",NA,"residential",NA,"minor",5,1
"113523477","Rush Close",NA,"residential",NA,"minor",4,1
"113595876","Popham Road",NA,"residential",NA,"minor",4,1
"113595877","Popham Road",NA,"residential",NA,"minor",2,1
"113595879","Chine Avenue",NA,"unclassified",NA,"minor",2,1
"113598922","Pier Road",NA,"unclassified",NA,"minor",4,0
"113598922","Pier Road",NA,"unclassified",NA,"minor",4,0
"113598924","The Esplanade",NA,"residential",NA,"minor",1,0
"113625797","Ashey Road",NA,"tertiary",NA,"minor",4,0
"113625798","Ashey Road",NA,"tertiary",NA,"minor",4,0
"113625799","Harding Shute",NA,"unclassified",NA,"minor",5,0
"113626324","Esplanade","A3055","primary",9225,"major",4,1
"113646974","Smallbrook Lane",NA,"tertiary",NA,"minor",5,0
"113646976","Smallbrook Lane",NA,"tertiary",NA,"minor",4,0
"113646979","West Lane",NA,"unclassified",NA,"minor",2,0
"113700838",NA,NA,"residential",NA,"minor",2,1
"113745272","Golf Links Road",NA,"unclassified",NA,"minor",3,0
"113745283","The Mall",NA,"residential",NA,"minor",4,1
"113745285","Perowne Way",NA,"tertiary",NA,"minor",5,1
"113745299","The Fairway",NA,"unclassified",NA,"minor",3,1
"113745300","Golf Links Road",NA,"unclassified",NA,"minor",2,0
"113800149","Kern Lane",NA,"unclassified",NA,"minor",5,0
"114516120","Lake Hill","A3055","primary",14533,"major",1,1
"114516121","Lake Hill","A3055","primary",14533,"major",3,1
"114516121","Lake Hill","A3055","primary",14533,"major",3,1
"114814818",NA,NA,"residential",NA,"minor",2,1
"115022510","Playstreet Lane",NA,"residential",NA,"minor",5,1
"115022512","Nelson Crescent",NA,"residential",NA,"minor",2,1
"115568106","Wrax Road",NA,"residential",NA,"minor",2,0
"115569914",NA,NA,"unclassified",NA,"minor",4,0
"115600648","Westfield Park",NA,"residential",NA,"minor",2,1
"115606568","Rink Road",NA,"residential",NA,"minor",4,1
"115606624","Rink Road",NA,"residential",NA,"minor",1,1
"115606970","Rink Road",NA,"residential",NA,"minor",4,1
"115607420","Trinity Street",NA,"residential",NA,"minor",3,1
"115609402","Park Road",NA,"residential",NA,"minor",3,1
"115609630","Park Road",NA,"residential",NA,"minor",4,1
"115609819","Park Road",NA,"residential",NA,"minor",5,1
"115611179","Ryde Pier",NA,"unclassified",NA,"minor",1,1
"115611458","Ryde Pier",NA,"unclassified",NA,"minor",1,0
"115614625","Well Road","A3021","primary_link",5246,"major",1,1
"115677430","Church Road",NA,"residential",NA,"minor",4,1
"116243585","St Edmunds Walk",NA,"residential",NA,"minor",4,1
"116243588",NA,NA,"unclassified",NA,"minor",3,0
"116243590","St Edmunds Walk",NA,"residential",NA,"minor",5,1
"116317048","Mill Square",NA,"unclassified",NA,"minor",3,1
"116317050","High Street",NA,"primary",NA,"major",1,0
"116317052","Kite Hill","A3054","primary",16081,"major",2,0
"116317056","New Road",NA,"unclassified",NA,"minor",3,1
"116317058","Sloop Lane",NA,"residential",NA,"minor",3,1
"116317059","New Road",NA,"unclassified",NA,"minor",3,1
"116350332",NA,NA,"unclassified",NA,"minor",2,0
"116704063","Broad Lane",NA,"tertiary",NA,"minor",1,0
"116762889","Appley Lane",NA,"unclassified",NA,"minor",4,0
"116762894",NA,NA,"unclassified",NA,"minor",4,1
"117438422","Undercliff Drive",NA,"tertiary",NA,"minor",2,1
"117708706",NA,NA,"residential",NA,"minor",4,1
"117932072","York Road",NA,"residential",NA,"minor",2,1
"117932154","Weston Road",NA,"residential",NA,"minor",4,1
"118115435","The Highway",NA,"unclassified",NA,"minor",4,0
"118300754","Staplers Road",NA,"tertiary",NA,"minor",4,0
"118946238","Millward Place",NA,"residential",NA,"minor",2,1
"119323358","Banbury Close",NA,"residential",NA,"minor",3,1
"119323359","Sadlers Close",NA,"residential",NA,"minor",2,1
"119323963","Woodland Close",NA,"residential",NA,"minor",4,0
"119432005","The Boltons",NA,"residential",NA,"minor",5,0
"119455127",NA,NA,"unclassified",NA,"minor",5,1
"119455128",NA,NA,"residential",NA,"minor",4,1
"119455130",NA,NA,"residential",NA,"minor",4,1
"119455131","Ashlake Copse Road",NA,"unclassified",NA,"minor",5,0
"119455132","Pitts Haven",NA,"residential",NA,"minor",2,1
"119455133","Ashlake Copse Road",NA,"residential",NA,"minor",4,0
"119497727","Dame Anthonys Close",NA,"residential",NA,"minor",4,1
"119960354","Nursery Gardens",NA,"residential",NA,"minor",2,1
"120171358","Osborne Close",NA,"residential",NA,"minor",3,1
"120171359","The Hayloft",NA,"residential",NA,"minor",2,0
"120231332",NA,NA,"unclassified",NA,"minor",4,0
"120303598","Fairmead Close",NA,"residential",NA,"minor",4,1
"120699539","Hawthorn Close",NA,"residential",NA,"minor",3,1
"120699540","Hornbeam Close",NA,"residential",NA,"minor",3,0
"120699542","Blackthorn Close",NA,"residential",NA,"minor",2,0
"120699543","Mimosa Close",NA,"residential",NA,"minor",2,0
"120743917","Mulberry Close",NA,"residential",NA,"minor",3,0
"121024941","Culver Road",NA,"residential",NA,"minor",2,1
"121027200","Rush Close",NA,"residential",NA,"minor",3,1
"121519956","Poole Avenue",NA,"residential",NA,"minor",4,1
"122593619","Albert Way",NA,"residential",NA,"minor",5,0
"123009438","The Brambles",NA,"residential",NA,"minor",3,0
"123091677","Ashey View",NA,"residential",NA,"minor",1,1
"123189719","Summerhill Close",NA,"residential",NA,"minor",2,1
"123412673","Forest Road","A3054","primary",7942,"major",1,0
"123414324","Lower St James Street",NA,"tertiary",NA,"minor",1,1
"123414325","Lower St James Street",NA,"tertiary",NA,"minor",1,1
"123591291","Moor View",NA,"residential",NA,"minor",2,0
"123591292","School Crescent",NA,"residential",NA,"minor",1,0
"123796000","Scotchells Brook Lane",NA,"unclassified",NA,"minor",4,0
"123978527","Cliff Road",NA,"residential",NA,"minor",5,1
"123978528","Cliff Road",NA,"residential",NA,"minor",5,1
"123978529",NA,NA,"unclassified",NA,"minor",2,1
"123979531","Tennyson Road","A3054","primary",3831,"major",2,0
"123979535","Westhill Lane",NA,"unclassified",NA,"minor",3,0
"123979536","Westhill Lane",NA,"unclassified",NA,"minor",5,0
"123979539","Market Square",NA,"unclassified",NA,"minor",2,0
"124077797",NA,NA,"residential",NA,"minor",4,1
"124088954",NA,NA,"residential",NA,"minor",3,0
"124804967","Hyde Road",NA,"residential",NA,"minor",5,1
"124804979","Lower Hyde Road",NA,"residential",NA,"minor",3,1
"125314935","The Causeway",NA,"tertiary",NA,"minor",1,0
"125983012",NA,NA,"residential",NA,"minor",2,1
"125983016","Juniper Close",NA,"residential",NA,"minor",2,0
"125983020","Acacia Close",NA,"residential",NA,"minor",2,0
"126556883","Luccombe Road",NA,"unclassified",NA,"minor",5,0
"126556884","Luccombe Road",NA,"unclassified",NA,"minor",5,0
"126556886","Manor Road",NA,"residential",NA,"minor",1,0
"126895506","Woolverton Road",NA,"unclassified",NA,"minor",5,0
"126895508","Undercliff Drive","A3055","residential",2179,"minor",1,0
"126895509","Seven Sisters Road",NA,"residential",NA,"minor",4,0
"126896535","Esplanade",NA,"unclassified",NA,"minor",5,1
"126904311","Marsh Road",NA,"residential",NA,"minor",1,1
"126905793","St Thomas Street",NA,"tertiary",NA,"minor",1,1
"128894378","Kings Bay Road",NA,"residential",NA,"minor",3,1
"128903644","Ash Grove",NA,"unclassified",NA,"minor",3,0
"129305267","Saxon Close",NA,"residential",NA,"minor",4,0
"129305268","Lavender Way",NA,"residential",NA,"minor",1,0
"129305270","Lavender Way",NA,"residential",NA,"minor",4,0
"129532780","Chine Avenue","B3328","secondary",NA,"minor",1,1
"129554922","High Street",NA,"primary",NA,"major",1,1
"129554923","High Street",NA,"primary",NA,"major",2,1
"130458492","Dolcoppice Lane",NA,"unclassified",NA,"minor",5,0
"133161605","Adelaide Grove",NA,"tertiary",NA,"minor",2,1
"135404396","Long Lane",NA,"tertiary",NA,"minor",1,0
"136167460","Webster Way",NA,"residential",NA,"minor",2,0
"136301307","Caulbourne Lane",NA,"residential",NA,"minor",5,0
"136301311",NA,NA,"unclassified",NA,"minor",3,0
"136884378","Pound Lane",NA,"unclassified",NA,"minor",1,0
"137062436","Lower Furlongs",NA,"residential",NA,"minor",5,0
"138227347",NA,NA,"tertiary",NA,"minor",1,0
"138962542","Staplers Road",NA,"tertiary",NA,"minor",1,0
"141387943","Grange Gardens",NA,"residential",NA,"minor",4,1
"141387944","Harbour Strand",NA,"residential",NA,"minor",3,1
"141387945","Heathfield Close",NA,"residential",NA,"minor",3,1
"141387946","Lane End Close",NA,"residential",NA,"minor",4,1
"141387947","Meadow Drive",NA,"residential",NA,"minor",5,1
"141387948","Nansen Close",NA,"residential",NA,"minor",3,1
"141387949","Preston Road",NA,"residential",NA,"minor",4,1
"141387950","The Ruskins",NA,"residential",NA,"minor",4,1
"141387951","Trelawny Way",NA,"residential",NA,"minor",4,1
"141387952","Willowdene Court",NA,"residential",NA,"minor",4,1
"141398329","Downsview Road",NA,"residential",NA,"minor",5,0
"141398330","Lower Green Road",NA,"residential",NA,"minor",3,0
"141398339","Saint Michaels Road",NA,"residential",NA,"minor",5,0
"141398344","West Green",NA,"residential",NA,"minor",5,0
"141399649","Holmwood Close",NA,"residential",NA,"minor",2,1
"141399651","Poplar Close",NA,"residential",NA,"minor",3,1
"141399652","Dove Close",NA,"residential",NA,"minor",3,0
"141479580","Pondwell Close",NA,"residential",NA,"minor",3,0
"141479868","Arundel Close",NA,"residential",NA,"minor",3,1
"141479874","Marlborough Close",NA,"residential",NA,"minor",4,1
"141504976","St. Wilfred Drive",NA,"residential",NA,"minor",5,0
"141504978","Waterside Close",NA,"residential",NA,"minor",3,0
"141504979","Gustar Grove",NA,"residential",NA,"minor",3,0
"141506572","Atherly Park Close",NA,"residential",NA,"minor",3,1
"141506573","Newbridge Close",NA,"residential",NA,"minor",4,1
"141507685","Hillrise Avenue",NA,"residential",NA,"minor",3,1
"142027401",NA,"A3055","primary",11227,"major",2,0
"142027402","Brading Road","A3055","primary",9225,"major",1,0
"142027403","Brading Road","A3055","primary",9225,"major",2,0
"142027404","Brading Road","A3055","primary",9225,"major",2,0
"142027405","Longmead Road",NA,"residential",NA,"minor",2,1
"142027406","Melville Street","B3326","secondary",NA,"minor",3,1
"142027408","South Street",NA,"residential",NA,"minor",3,1
"142027409","Surrey Street",NA,"residential",NA,"minor",5,1
"142027412","Weeks Road",NA,"residential",NA,"minor",5,1
"142027414","Abingdon Road",NA,"residential",NA,"minor",4,1
"142125061","Caesars Road",NA,"residential",NA,"minor",4,1
"142125066","St Augustines Road",NA,"residential",NA,"minor",2,0
"144718536",NA,NA,"unclassified",NA,"minor",2,0
"149940642","High Street",NA,"primary",NA,"major",2,1
"149940643","Church Road","A3055","primary",4502,"major",2,1
"150320515","The Parade",NA,"residential",NA,"minor",2,1
"150320531","The Parade",NA,"residential",NA,"minor",4,1
"150640098",NA,"A3054","primary",7155,"major",2,0
"150640099","Marine Drive",NA,"unclassified",NA,"minor",1,0
"150640100","Port La Salle",NA,"residential",NA,"minor",3,0
"150640101","Port La Salle",NA,"residential",NA,"minor",2,0
"150640102","Tennyson Road","A3054","primary",5493,"major",3,0
"150640103","The Avenue",NA,"unclassified",NA,"minor",5,0
"150640104","The Vineyard",NA,"residential",NA,"minor",4,0
"150640105","Victoria Road",NA,"unclassified",NA,"minor",5,0
"150640106","Waters Edge",NA,"residential",NA,"minor",3,0
